comment_id,author,author_channel_id,text,like_count,published_at,updated_at,cleaned_text,original_length,cleaned_length,sentiment_label,sentiment_confidence,sentiment_prediction,prob_negative,prob_neutral,prob_positive
Ugy1APJ-7iWoZb9CkVl4AaABAg,@jeffmurphree2937,UCeHJAbx_NDAoJ4DLrKs9YLw,"Now I understand why people will drive 5 miles, stand in line waiting to pay $5 for a cup of coffee. It’s less painful.",155,2024-02-15T01:25:17Z,2024-02-15T01:25:17Z,"Now I understand why people will drive 5 miles, stand in line waiting to pay $5 for a cup of coffee. It’s less painful.",119,119,Negative,0.5065147280693054,0,0.5065147280693054,0.38838207721710205,0.10510322451591492
Ugx_pBGsjco0vaLvGo94AaABAg,@1101G12646,UCjaE2HJt0FrUlJER_G2c5Sw,"I think what made it complicated was they repeated that ""lock and unlock"" process TWICE in the video. I didn't get why they had to do that",39,2024-02-11T16:05:32Z,2024-02-11T16:05:32Z,"I think what made it complicated was they repeated that ""lock and unlock"" process TWICE in the video. I didn't get why they had to do that",138,138,Negative,0.7678961157798767,0,0.7678961157798767,0.22505523264408112,0.0070486366748809814
UgynyEUXQHfBZNeOYO14AaABAg,@kmbirdw74,UCvwHmIN49aOha9F9Y43tq8g,oh my god i spent 30 minutes trying to follow the descaling instructions from this video ! never worked ! ugh !!!! then saw someone say it’s on the nespresso app !! it was so easy with the app ! this videos descaling instructions do not work ! the app is the way to go!!!,0,2024-02-11T04:06:41Z,2024-02-11T04:06:41Z,oh my god i spent 30 minutes trying to follow the descaling instructions from this video ! never worked ! ugh !!!! then saw someone say it’s on the nespresso app !! it was so easy with the app ! this videos descaling instructions do not work ! the app is the way to go!!!,271,271,Negative,0.9303605556488037,0,0.9303605556488037,0.06010030582547188,0.009539209306240082
UgwhUpexoxIPEpl8Mcl4AaABAg,@Leon-pm6lr,UCu0ER3OZbWiOv82Tw3RIy3A,I think nespresso is evil. They just want you to buy a new machine 😂,0,2024-02-07T14:18:52Z,2024-02-07T14:18:52Z,I think nespresso is evil. They just want you to buy a new machine,68,66,Negative,0.9194712042808533,0,0.9194712042808533,0.0737694501876831,0.006759379990398884
UgxLXzFpAx-DbY8aCCR4AaABAg,@RaphPorsche,UCx2cK1cz48MFmGQfxmAPlIw,"These machines are utterly dreadful; they are excessively complicated, incessantly prone to clogging, and, to add insult to injury, lack any physical facility where one can promptly drop off the machine for repairs. It is a lamentable state of affairs for anyone seeking efficient and reliable equipment.",0,2024-02-03T18:31:54Z,2024-02-03T18:31:54Z,"These machines are utterly dreadful; they are excessively complicated, incessantly prone to clogging, and, to add insult to injury, lack any physical facility where one can promptly drop off the machine for repairs. It is a lamentable state of affairs for anyone seeking efficient and reliable equipment.",304,304,Negative,0.9392983913421631,0,0.9392983913421631,0.05404850095510483,0.006653073709458113
UgxLLOcJJXwdKFhLVLh4AaABAg,@sharonjoan9997,UCawy5DtMQsoQ9uZqqit-crQ,Is it his accent? My brain resists,1,2024-01-31T16:05:49Z,2024-01-31T16:05:49Z,Is it his accent? My brain resists,34,34,Neutral,0.5743591785430908,1,0.39121711254119873,0.5743591785430908,0.03442372754216194
Ugz-PSepasRo5j0bqLF4AaABAg,@juliogonzalez6722,UCEw4NHPg9Y14opFiGiA1WcA,My machine won’t even enter cleaning mode. The light just goes red.,15,2024-01-29T14:26:43Z,2024-01-29T14:26:43Z,My machine won’t even enter cleaning mode. The light just goes red.,67,67,Negative,0.913214921951294,0,0.913214921951294,0.08023114502429962,0.006553926970809698
Ugxl7Rkmcy5Pgf30Ftx4AaABAg,@vanessajensen4761,UCDYTosPxSHI3v3nH4mLP8yA,Is this the guy that narrates Kurzgesagt videos??,0,2024-01-24T18:19:47Z,2024-01-24T18:19:47Z,Is this the guy that narrates Kurzgesagt videos??,49,49,Neutral,0.8080078363418579,1,0.16096103191375732,0.8080078363418579,0.03103112243115902
UgzGGUF5OndD_OU4LGp4AaABAg,@vuyanisibisi495,UCzQlNqxZB5jyt-CIKBSYDcg,"Too much simplicity is chaotic, once button too many seconds WHY!",0,2024-01-06T10:37:55Z,2024-01-06T10:37:55Z,"Too much simplicity is chaotic, once button too many seconds WHY!",65,65,Negative,0.7275689244270325,0,0.7275689244270325,0.2461952567100525,0.026235785335302353
UgzHSzMutHZ_AIGOz2J4AaABAg,@1042firegirl,UCXFbrxWxWlt15Kl-HaaxeSg,This does NOT WORK. Awful awful awful system. Wasted a descaler on it,0,2024-01-05T22:31:24Z,2024-01-05T22:31:24Z,This does NOT WORK. Awful awful awful system. Wasted a descaler on it,69,69,Negative,0.9600602388381958,0,0.9600602388381958,0.03373565152287483,0.006204150151461363
Ugx7JOLfq8swuvgiF6Z4AaABAg,@1042firegirl,UCXFbrxWxWlt15Kl-HaaxeSg,"So lock it, unlock it, don’t open it, open it and eject a pod that’s already been ejected… put a bowl under it. Flush it, open it eject another pod…even though it hasn’t been coffee-ing yet…my machine is rattling before this even begins. Will it still work afterwards?",124,2024-01-05T05:56:52Z,2024-01-05T05:56:52Z,"So lock it, unlock it, don’t open it, open it and eject a pod that’s already been ejected… put a bowl under it. Flush it, open it eject another pod…even though it hasn’t been coffee-ing yet…my machine is rattling before this even begins. Will it still work afterwards?",268,268,Negative,0.5284626483917236,0,0.5284626483917236,0.4524824023246765,0.01905488781630993
UgxvfQByXrazmCyuLD14AaABAg,@danparden8103,UCuOjaBD2Uuyuv3PJGYLbstg,people are stupid This process is so easy!,0,2023-12-30T09:06:46Z,2023-12-30T09:06:46Z,people are stupid This process is so easy!,42,42,Negative,0.8831784129142761,0,0.8831784129142761,0.09461165964603424,0.022209933027625084
UgzVxt9AizGPo7vgYNt4AaABAg,@truefreedom3662,UCdPj2n9VtgIR4orBvk7M_Dw,"One would think the app should have buttons to “start descaling” “rinse after descaling”, etc. instead of having to manipulate the button..press 3 time, 7, etc….   Also material should allow for vinegar to be used for descaling…just saying",2,2023-12-26T16:08:39Z,2023-12-26T16:08:39Z,"One would think the app should have buttons to “start descaling” “rinse after descaling”, etc. instead of having to manipulate the button..press 3 time, 7, etc…. Also material should allow for vinegar to be used for descaling…just saying",239,237,Neutral,0.8098224401473999,1,0.06488543003797531,0.8098224401473999,0.12529216706752777
UgzSRXN1jsWroaAo2Sl4AaABAg,@techknacks,UCRl4yrEnJGVCdaDAUvm9E6A,The amount of pods that came out of that machine without putting any pods in is wild,172,2023-12-24T16:46:12Z,2023-12-24T16:46:12Z,The amount of pods that came out of that machine without putting any pods in is wild,84,84,Neutral,0.5343459248542786,1,0.37263983488082886,0.5343459248542786,0.09301422536373138
Ugz93POd-iJ4so4Yvp14AaABAg,@gerryhand3654,UCBkjgdngYkRMTVvUjn-pbTw,"Unbelievable complicated, so badly illustrated one must question why they bother",0,2023-12-23T16:07:41Z,2023-12-23T16:07:41Z,"Unbelievable complicated, so badly illustrated one must question why they bother",80,80,Negative,0.9291452169418335,0,0.9291452169418335,0.06359107047319412,0.0072637079283595085
UgzNLh3B9LbxebN0ZXh4AaABAg,@yostevedotcom,UCs80NOS50i60HfEeuJKuBZQ,Where are all these used pods coming from when all you're doing is cleaning your nespresso.,0,2023-12-19T04:32:53Z,2023-12-19T04:32:53Z,Where are all these used pods coming from when all you're doing is cleaning your nespresso.,91,91,Negative,0.5392604470252991,0,0.5392604470252991,0.4356192946434021,0.025120263919234276
Ugwheck4jtVtMGic51R4AaABAg,@gigiflaner3568,UCOXiLn60Oftma9NTGmsuIVA,"1. At 3:55 ""To empty the system of your machine""? What does that even mean? 

2. I like how the video tells you that your machine lets you know when you need descaling by blinking three times orange, before solid white. But in the video, they show it blinking three times white, not orange, so which one is it?

3. Do you have to unlock it and lock it twice, like in the video, just to descale? Lol. Or were they simply showing you how to unlock, but you only need to do it once and then hold 7 seconds?

Not the clearest video in these respects.",0,2023-12-18T06:34:00Z,2023-12-18T06:35:12Z,"1. At 3:55 ""To empty the system of your machine""? What does that even mean? 2. I like how the video tells you that your machine lets you know when you need descaling by blinking three times orange, before solid white. But in the video, they show it blinking three times white, not orange, so which one is it? 3. Do you have to unlock it and lock it twice, like in the video, just to descale? Lol. Or were they simply showing you how to unlock, but you only need to do it once and then hold 7 seconds? Not the clearest video in these respects.",546,542,Neutral,0.8386415243148804,1,0.09379918873310089,0.8386415243148804,0.06755928695201874
UgxitZ3d7LaNqiVMajp4AaABAg,@Mdb_24,UCNYafCvuu7VlRC-U1Wvc-Aw,"Can y’all just put a descaling button on the machine this is so overly complicated for no reason, like doing brain surgery the amount of steps smh",383,2023-12-18T06:10:43Z,2023-12-18T06:10:43Z,"Can y’all just put a descaling button on the machine this is so overly complicated for no reason, like doing brain surgery the amount of steps smh",146,146,Negative,0.9037442803382874,0,0.9037442803382874,0.08725431561470032,0.009001372382044792
UgyaJvT9IvnJ7O_WoF94AaABAg,@mc.carthaigh1953,UCutWulr5XlV1qp03HKUiaTw,Have to admit this is far more complicated for Vertuo Pop than other Nespresso machines ...,7,2023-12-17T12:08:04Z,2023-12-17T12:08:04Z,Have to admit this is far more complicated for Vertuo Pop than other Nespresso machines ...,91,91,Neutral,0.572765588760376,1,0.34739506244659424,0.572765588760376,0.07983933389186859
UgwLzeBJslcZqRCzqLl4AaABAg,@manueld6180,UCiWExc8pVUe_06IgwQug_OQ,Worst procedure ever,1,2023-12-11T08:39:08Z,2023-12-11T08:39:08Z,Worst procedure ever,20,20,Negative,0.9313333630561829,0,0.9313333630561829,0.05616331845521927,0.01250336691737175
Ugzcn6sdDW2O8DIaGS94AaABAg,@Glaivebearer,UC17DjTUd1agx1bqQVDJjJ6A,"“Vertuo II - only £200! Now with brand new, never before seen, innovative cleaning and descaling buttons hidden on the back of the machine.”",4,2023-12-09T13:52:15Z,2023-12-09T13:52:15Z,"“Vertuo II - only £200! Now with brand new, never before seen, innovative cleaning and descaling buttons hidden on the back of the machine.”",140,140,Positive,0.940538227558136,2,0.0027635162696242332,0.05669822543859482,0.940538227558136
Ugw9xel7vBAA2prtO4t4AaABAg,@marzipanmad,UCptOrR93E7rLl1JEwKLAGqg,"Anyone thinking of buying the Pop. Dont waste your time. In Ireland here. Machine had to be sent away to be fixed and it only 3 months old. Parts were replaced. Same problem yet again now for a 2nd time, a month after being ""fixed"". Last time they sent a temporary one while other being fixed. Set delivery date but they came day before. When temp one eventually arrived the water tank was smashed / broken. My own machine it came back was in blink mode. I had to call nespresso and they talked me through steps. Why didnt their engineer have it back on white light? Machine worked for about 4 weeks before needing another descale. A week after that descale it stopped working again. Wont go into cleaning mode at all. Very time consuming and complicated descaling . Ive owned 3 coffee machines and this one is a) unreliable, and b) poor customer service. No apology for machine being returend on blink mode. Ive wasted so much time and gone back to my old machine",0,2023-12-03T09:30:56Z,2023-12-03T09:30:56Z,"Anyone thinking of buying the Pop. Dont waste your time. In Ireland here. Machine had to be sent away to be fixed and it only 3 months old. Parts were replaced. Same problem yet again now for a 2nd time, a month after being ""fixed"". Last time they sent a temporary one while other being fixed. Set delivery date but they came day before. When temp one eventually arrived the water tank was smashed / broken. My own machine it came back was in blink mode. I had to call nespresso and they talked me through steps. Why didnt their engineer have it back on white light? Machine worked for about 4 weeks before needing another descale. A week after that descale it stopped working again. Wont go into cleaning mode at all. Very time consuming and complicated descaling . Ive owned 3 coffee machines and this one is a) unreliable, and b) poor customer service. No apology for machine being returend on blink mode. Ive wasted so much time and gone back to my old machine",964,964,Negative,0.8699230551719666,0,0.8699230551719666,0.12133041024208069,0.008746522478759289
UgzM3hgQBHVwHLHsKQd4AaABAg,@donbirch3875,UC5lRr1kHcm9XBw1uvIcFCCw,What a simple and easy process thank you Nespresso 😊,13,2023-11-30T15:28:05Z,2023-11-30T15:28:05Z,What a simple and easy process thank you Nespresso,52,50,Positive,0.9782204031944275,2,0.004199412651360035,0.017580121755599976,0.9782204031944275
Ugx0HHx6I8_8S4IzXn94AaABAg,@marcomarcelli47,UC4L1FdH1_xd_1YhfblghczA,"shameful video. you are a great company, not even my 4 year old niece would explain it this way",0,2023-11-26T14:43:46Z,2023-11-26T14:43:46Z,"shameful video. you are a great company, not even my 4 year old niece would explain it this way",95,95,Negative,0.8688631653785706,0,0.8688631653785706,0.09984888881444931,0.031288038939237595
UgwCsKhATaGw4LnRApB4AaABAg,@zsugar19,UC5NLFXpr-_bu4-n9LtwkHYQ,"Just got mine out of the box but I'm thinking Nespresso purposely makes it seem complicated as a marketing strategy.  Like you've purchased a Mercedes.  The accent is priceless too!!! Like going to the Mac store 15 years ago.  Also, there are so many types from different companies the whole thing is ridiculous even though the coffee truthfully tastes great",14,2023-11-25T17:15:47Z,2023-11-25T17:15:47Z,"Just got mine out of the box but I'm thinking Nespresso purposely makes it seem complicated as a marketing strategy. Like you've purchased a Mercedes. The accent is priceless too!!! Like going to the Mac store 15 years ago. Also, there are so many types from different companies the whole thing is ridiculous even though the coffee truthfully tastes great",358,355,Positive,0.4324786365032196,2,0.16639244556427002,0.40112897753715515,0.4324786365032196
Ugy9fC2Res9qaQCupSV4AaABAg,@ollieapril,UC7NRHdCWWae4TrFd_Of2TgA,Where do all those used capsules come from in this video????? So confusing and unnecessary. Just say - make sure you eject the used capsules beforehand....,2,2023-11-21T11:50:42Z,2023-11-21T11:50:42Z,Where do all those used capsules come from in this video????? So confusing and unnecessary. Just say - make sure you eject the used capsules beforehand....,155,155,Negative,0.8764662146568298,0,0.8764662146568298,0.11759053170681,0.005943290423601866
Ugy58S8WILL-Md8s9P14AaABAg,@codytoops9009,UCB3mzXNPv2EUj0QT9-vI-DA,I’m just buy a new one every year lol 100 buck,1,2023-11-19T22:12:47Z,2023-11-19T22:12:47Z,I’m just buy a new one every year lol 100 buck,46,46,Neutral,0.588486909866333,1,0.1572546660900116,0.588486909866333,0.254258394241333
UgzTafHgEZxL4pQDijp4AaABAg,@eltongoh7294,UC27KvWrWb2-mW4TK7h_NPTg,"Hi, I’m trying to clean my machine, I pressed 3 times after heated up. It blinks white twice then red. Why is that so?",0,2023-10-29T14:45:37Z,2023-10-29T14:45:37Z,"Hi, I’m trying to clean my machine, I pressed 3 times after heated up. It blinks white twice then red. Why is that so?",118,118,Negative,0.6206120848655701,0,0.6206120848655701,0.36737653613090515,0.012011382728815079
UgxeYy9wQ32gqXA-cNB4AaABAg,@justchillaway6504,UCTURlkJyZPs6oh64ekcQaCg,That was awful. I wish they would’ve made it with multiple buttons jeez 🤦‍♂️,2,2023-10-27T13:52:24Z,2023-10-27T13:52:24Z,That was awful. I wish they would’ve made it with multiple buttons jeez ‍️,76,74,Negative,0.948646605014801,0,0.948646605014801,0.045353565365076065,0.005999860819429159
UgzpMjSl3BJtpRR-Tjt4AaABAg,@bonnielaila,UCsJpVLErHPZZerx116mPccw,This is so complex !,1,2023-10-27T07:25:48Z,2023-10-27T07:25:48Z,This is so complex !,20,20,Neutral,0.44240114092826843,1,0.4260338544845581,0.44240114092826843,0.13156500458717346
UgxSo351vcbdSAVLnht4AaABAg,@Brian-zf8jl,UC-soE3hifJOnIN0927fS56g,100 bucks says if they did a video of how to put your pants on it would be 30 minutes long and require a screw driver,1,2023-10-24T19:04:10Z,2023-10-24T19:04:10Z,100 bucks says if they did a video of how to put your pants on it would be 30 minutes long and require a screw driver,117,117,Negative,0.5694941878318787,0,0.5694941878318787,0.3925885856151581,0.03791726380586624
UgwPHGxLeHVd4_dcZal4AaABAg,@adriennestephens794,UCx7VErZBvpK1dOQDX7yCwsA,THIS IS INSANITY,35,2023-10-20T16:33:30Z,2023-10-20T16:33:30Z,THIS IS INSANITY,16,16,Negative,0.6800627112388611,0,0.6800627112388611,0.245546355843544,0.0743909552693367
UgyGeEqVGePqqmn_b3p4AaABAg,@FlipFlopMopatop,UCV13I2bI3iePjGPojMn27Ew,Tassimo was a lot easier to clean out 😂,0,2023-10-16T18:05:44Z,2023-10-16T18:05:44Z,Tassimo was a lot easier to clean out,39,37,Neutral,0.5858908891677856,1,0.1749371737241745,0.5858908891677856,0.23917195200920105
UgxF9YtNPUHR7N5Whrl4AaABAg,@HanshikaRajani,UCcjzHvWI5Y2g0RDy1RLFK8A,It doesn’t work it’s a complete waste of time and money,1,2023-10-16T09:45:06Z,2023-10-16T09:45:06Z,It doesn’t work it’s a complete waste of time and money,55,55,Negative,0.9164332151412964,0,0.9164332151412964,0.07418666034936905,0.009380056522786617
UgyurV-1yqDl-skqBjJ4AaABAg,@RS-yk7xh,UChQTa2Zt51mKSI34FUQC3RQ,I've done all these steps and nothing seems to work,1,2023-09-18T22:16:27Z,2023-09-18T22:16:27Z,I've done all these steps and nothing seems to work,51,51,Negative,0.7775686383247375,0,0.7775686383247375,0.20062768459320068,0.021803727373480797
Ugy96x67pPCV55V_FqZ4AaABAg,@MirkoMaverick95,UCoIE6Kw8IofV2cpMo8-_RtA,"So complicated, pathetic",3,2023-09-03T13:12:36Z,2023-09-03T13:14:34Z,"So complicated, pathetic",24,24,Negative,0.8907828330993652,0,0.8907828330993652,0.09677887707948685,0.01243826374411583
Ugxa8rO52BtUyvobuZd4AaABAg,@BeachVolleyballWithAlex,UCxVLXC9JeVcJPbWqffUjnsA,"Not sure what people are complaining about 
It’s very simple plus it makes sense why company did it this way because you only have 1 button on this device",1,2023-08-27T16:06:08Z,2023-08-27T16:06:07Z,Not sure what people are complaining about It’s very simple plus it makes sense why company did it this way because you only have 1 button on this device,154,153,Neutral,0.6251615285873413,1,0.20390985906124115,0.6251615285873413,0.17092861235141754
Ugw4IvnCkkjdngY0l854AaABAg,@aeonios,UC3kqv2MXZBA42PvI5ZD2JPQ,Very poor presentation of procedure. Tried it with two different units and it's not working as presented. Also lot's of other people have complaints about it ! I am sorry that I have wasted my money and time on this!,3,2023-07-27T12:19:59Z,2023-07-27T12:19:59Z,Very poor presentation of procedure. Tried it with two different units and it's not working as presented. Also lot's of other people have complaints about it ! I am sorry that I have wasted my money and time on this!,216,216,Negative,0.9476704001426697,0,0.9476704001426697,0.0473569817841053,0.004972654860466719
Ugwnl4gFy70rV4OiYW94AaABAg,@rosygarcia105,UCx3scYspRM9GTIIYpQzan_Q,How much?,0,2023-07-23T03:06:59Z,2023-07-23T03:06:59Z,How much?,9,9,Neutral,0.8346758484840393,1,0.059431981295347214,0.8346758484840393,0.10589216649532318
UgxM2HUOzgy1UKY3lLx4AaABAg,@zartianqueen,UC2o46xGYg7T8lZetsdpX7Vg,So do you only descale it when you get the warning light basically ?,1,2023-07-22T21:16:51Z,2023-07-22T21:16:51Z,So do you only descale it when you get the warning light basically ?,68,68,Neutral,0.8285369277000427,1,0.15591809153556824,0.8285369277000427,0.01554505992680788
Ugysi1CMjCTPTrw54PJ4AaABAg,@embodiedentertainment8712,UCjvAS1qwx0Q0xTPV_TYsXhA,Nesspresso hired the guy from Kurzgesagt to do the voice! Awesome!,106,2023-07-20T17:15:37Z,2023-07-20T17:15:37Z,Nesspresso hired the guy from Kurzgesagt to do the voice! Awesome!,66,66,Positive,0.9771670699119568,2,0.0030318936333060265,0.019800983369350433,0.9771670699119568
Ugw7k4tHDwVeOXYqDwZ4AaABAg,@annettehunter9743,UCrDbSLS4rE-S837I7JUxyEg,"Do I have to run a clean cycle  after each cup of coffee?
Thank you",0,2023-07-02T00:22:07Z,2023-07-02T00:22:42Z,Do I have to run a clean cycle after each cup of coffee? Thank you,67,66,Neutral,0.7947156429290771,1,0.018749644979834557,0.7947156429290771,0.18653474748134613
Ugy185R5-_PR_juTzpl4AaABAg,@annettehunter9743,UCrDbSLS4rE-S837I7JUxyEg,For descaling do I hold the button down for 7 seconds twice? Or do I just do this once. Thank you,16,2023-07-02T00:19:07Z,2023-07-02T00:19:07Z,For descaling do I hold the button down for 7 seconds twice? Or do I just do this once. Thank you,97,97,Neutral,0.8986716270446777,1,0.017979422584176064,0.8986716270446777,0.08334893733263016
UgxeviawjF9g5ZmMMaZ4AaABAg,@almightythor6089,UC3pvCNsrNfpw6vdkyRJ33Iw,Lol my machine pours the water out from the bottom when I clean it 😂😂,0,2023-06-17T19:39:10Z,2023-06-17T19:39:10Z,Lol my machine pours the water out from the bottom when I clean it,69,66,Neutral,0.7307253479957581,1,0.11476317048072815,0.7307253479957581,0.1545114666223526
UgwUGyQ4SwmCDiO9Hih4AaABAg,@RoidRage369,UCVR8pO-TcQcJ6NXspWRMkng,The kurzgesagt guy!,3,2023-05-17T08:50:49Z,2023-05-17T08:50:49Z,The kurzgesagt guy!,19,19,Neutral,0.6924322843551636,1,0.057254858314991,0.6924322843551636,0.25031283497810364
Ugw5xClLQOQ7-tLDgEd4AaABAg,@amontetrudeschi6741,UC2lvn_NjKStLTN8sL3QoESA,"Hello how often should I do the cleaning process ? Because I understood right, I have to do the descaling process when the machine shows. Thank you very much",3,2023-05-17T04:33:37Z,2023-05-17T04:33:37Z,"Hello how often should I do the cleaning process ? Because I understood right, I have to do the descaling process when the machine shows. Thank you very much",157,157,Neutral,0.7301424145698547,1,0.022002747282385826,0.7301424145698547,0.24785484373569489
Ugznid2MdbC361wxO9R4AaABAg,@HenwyTT,UCMKRKRYJajuY5Q_HBUq8r9Q,Kurzgezagt’s voice !!!,5,2023-05-07T11:45:16Z,2023-05-07T11:45:16Z,Kurzgezagt’s voice !!!,22,22,Positive,0.6458452939987183,2,0.028422530740499496,0.3257322311401367,0.6458452939987183
Ugw3TTg8JgZ1YRrz_gF4AaABAg,@samanthajean808,UCve5OHNKeRLnbfz_zsBX8sQ,"The step by step was super easy to follow, although, I am glad they put it in the app.",5,2023-05-02T00:17:22Z,2023-05-02T00:17:22Z,"The step by step was super easy to follow, although, I am glad they put it in the app.",86,86,Positive,0.9665666818618774,2,0.003711613593623042,0.0297216959297657,0.9665666818618774
UgxINPMj1sErCWNI1v54AaABAg,@v.prashanth,UCkjQN0PNAnwQt64Cbv2RgEA,Most complicated button pressing process ever,260,2023-04-21T05:07:51Z,2023-04-21T05:07:51Z,Most complicated button pressing process ever,45,45,Negative,0.8294705152511597,0,0.8294705152511597,0.14368683099746704,0.026842577382922173
Ugw09A3RW194f2hZ8GJ4AaABAg,@jessicarosespencer243,UClrgBgUUWI2uHiscToGpPhA,How often should it be cleaned?,2,2023-02-20T20:38:46Z,2023-02-20T20:38:46Z,How often should it be cleaned?,31,31,Neutral,0.9222525358200073,1,0.05404894798994064,0.9222525358200073,0.023698508739471436
UgwJAFzhZv5Stvvo0A54AaABAg,@armanmkrtchyan8141,UCv7mGCg9reepBDy-XGMKASw,Bruh how many capsules do you have in there? And you tell me to put fresh drinking water at the end when it’s just gonna be dumped again,0,2023-01-26T18:29:56Z,2023-01-26T18:29:56Z,Bruh how many capsules do you have in there? And you tell me to put fresh drinking water at the end when it’s just gonna be dumped again,136,136,Negative,0.848800778388977,0,0.848800778388977,0.14267270267009735,0.008526560850441456
UgyWa-1JNyNW3ljILI14AaABAg,@karenwatermeyer391,UCRzdeXXOliQqbCJIBfjhqlg,None of the instructions given here for descaling actually worked on my machine.,4,2023-01-21T11:42:59Z,2023-01-21T11:42:59Z,None of the instructions given here for descaling actually worked on my machine.,80,80,Negative,0.8683529496192932,0,0.8683529496192932,0.12029514461755753,0.011351905763149261
UgzHOUnpvh2c0SWdmDN4AaABAg,@Thomas-hl5mp,UCk7mBKNC_jT7lrHBI0zQ6tA,Why not put a button dedicated to descaling?!,53,2022-12-25T09:39:40Z,2022-12-25T09:39:40Z,Why not put a button dedicated to descaling?!,45,45,Neutral,0.5714966058731079,1,0.38360705971717834,0.5714966058731079,0.04489637166261673
UgwE-pWvXL5os8VWj6l4AaABAg,@hamishkearvell8473,UCEcy5lbENBZR_z6y2_pcOTw,Is this the VO from Kurzegagt?,9,2022-12-10T00:11:00Z,2022-12-10T00:11:00Z,Is this the VO from Kurzegagt?,30,30,Neutral,0.9345729351043701,1,0.040830858051776886,0.9345729351043701,0.024596232920885086
UgyRJ9yeu5n2gm5Nrmd4AaABAg,@peaks.2882,UCllsBJfEmMJZNNfheW67rRg,Why steps need to be this complicated? Not user friendly at all,5,2022-12-04T21:58:52Z,2022-12-04T21:58:52Z,Why steps need to be this complicated? Not user friendly at all,63,63,Negative,0.9175982475280762,0,0.9175982475280762,0.07555580884218216,0.006845980882644653
UgyNCqf-MrLHfiipfKh4AaABAg,@PB111627,UCvd6DUdGTTIQWOf3W7O8zfw,Do a programming course before attempting this madness!,126,2022-12-01T22:45:50Z,2022-12-01T22:45:50Z,Do a programming course before attempting this madness!,55,55,Negative,0.822618842124939,0,0.822618842124939,0.1589008867740631,0.018480228260159492
Ugz888TJ2cTz351SnU94AaABAg,@dhedc,UCF7U08w8ozQ8Rz3pDOSJMQg,Very complicated,11,2022-10-03T00:16:27Z,2022-10-03T00:16:27Z,Very complicated,16,16,Neutral,0.5261475443840027,1,0.39344093203544617,0.5261475443840027,0.08041156828403473
Ugw9QlYPNhRaPAuPMd14AaABAg,@SouthFacedWindows,UCp2XzdIoSa5chk63hczr0pg,The process of descaling could not be any more confusing! It is a connected device why cant this be added to to app?,30,2022-08-09T13:50:18Z,2022-08-09T13:50:18Z,The process of descaling could not be any more confusing! It is a connected device why cant this be added to to app?,116,116,Negative,0.7042691111564636,0,0.7042691111564636,0.2746754288673401,0.021055398508906364
UgxYSl0LgaoQ4_5fdZ54AaABAg,@lexusdriver1963,UCKpeVECX3C2p0LnMTfdz24w,I wish the Vertuo machines were selling where I'm from.,0,2022-08-02T07:45:28Z,2022-08-02T07:45:28Z,I wish the Vertuo machines were selling where I'm from.,55,55,Neutral,0.5853279829025269,1,0.10979337245225906,0.5853279829025269,0.3048786520957947
